                                                            ZZ203S       1249125159937519332002402625                                                      20260101           
                                                            203B S       0541287069305008377001041125                                                      20260101           
2164000000EUFAULA, AL-GA                                    203B S01470000541287069305008377001041125GA239GEORGIA                   QUITMAN COUNTY         2026010101470002025
9999900000NON-METRO                                         203B S02850000541287069305008377001041125GA241GEORGIA                   RABUN COUNTY           2026010102850002025
9999900000NON-METRO                                         203B S00700000541287069305008377001041125GA243GEORGIA                   RANDOLPH COUNTY        2026010100970002008
1226000000AUGUSTA-RICHMOND COUNTY, GA-SC                    203B S03150000541287069305008377001041125GA245GEORGIA                   RICHMOND COUNTY        2026010103150002025
1206012054ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H06250000718750092015011122501382250GA247GEORGIA                   ROCKDALE COUNTY        2026010106250002025
1114000000AMERICUS, GA                                      203B S01390000541287069305008377001041125GA249GEORGIA                   SCHLEY COUNTY          2026010101390002025
9999900000NON-METRO                                         203B S00840000541287069305008377001041125GA251GEORGIA                   SCREVEN COUNTY         2026010100980002008
9999900000NON-METRO                                         203B S00750000541287069305008377001041125GA253GEORGIA                   SEMINOLE COUNTY        2026010101180002024
1206012054ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H06250000718750092015011122501382250GA255GEORGIA                   SPALDING COUNTY        2026010106250002025
4574000000TOCCOA, GA                                        203B S02000000541287069305008377001041125GA257GEORGIA                   STEPHENS COUNTY        2026010102000002025
1798000000COLUMBUS, GA-AL                                   203B S03250000541287069305008377001041125GA259GEORGIA                   STEWART COUNTY         2026010103250002025
1114000000AMERICUS, GA                                      203B S01390000541287069305008377001041125GA261GEORGIA                   SUMTER COUNTY          2026010101390002025
1798000000COLUMBUS, GA-AL                                   203B S03250000541287069305008377001041125GA263GEORGIA                   TALBOT COUNTY          2026010103250002025
9999900000NON-METRO                                         203B S00750000541287069305008377001041125GA265GEORGIA                   TALIAFERRO COUN        2026010101210002024
9999900000NON-METRO                                         203B S01090000541287069305008377001041125GA267GEORGIA                   TATTNALL COUNTY        2026010101190002008
9999900000NON-METRO                                         203B S00740000541287069305008377001041125GA269GEORGIA                   TAYLOR COUNTY          2026010101100002008
9999900000NON-METRO                                         203B S00550000541287069305008377001041125GA271GEORGIA                   TELFAIR COUNTY         2026010100830002008
1050000000ALBANY, GA                                        203B S02450000541287069305008377001041125GA273GEORGIA                   TERRELL COUNTY         2026010102450002025
4562000000THOMASVILLE, GA                                   203B S02250000541287069305008377001041125GA275GEORGIA                   THOMAS COUNTY          2026010102250002025
4570000000TIFTON, GA                                        203B S02150000541287069305008377001041125GA277GEORGIA                   TIFT COUNTY            2026010102150002025
4708000000VIDALIA, GA                                       203B S01100000541287069305008377001041125GA279GEORGIA                   TOOMBS COUNTY          2026010101170002008
9999900000NON-METRO                                         203B S02390000541287069305008377001041125GA281GEORGIA                   TOWNS COUNTY           2026010102390002025
9999900000NON-METRO                                         203B S00470000541287069305008377001041125GA283GEORGIA                   TREUTLEN COUNTY        2026010100870002008
2930000000LAGRANGE, GA-AL                                   203B S02150000541287069305008377001041125GA285GEORGIA                   TROUP COUNTY           2026010102150002025
4570000000TIFTON, GA                                        203B S02150000541287069305008377001041125GA287GEORGIA                   TURNER COUNTY          2026010102150002025
3142000000MACON-BIBB COUNTY, GA                             203B S02500000541287069305008377001041125GA289GEORGIA                   TWIGGS COUNTY          2026010102500002025
9999900000NON-METRO                                         203B S02200000541287069305008377001041125GA291GEORGIA                   UNION COUNTY           2026010102200002025
4558000000THOMASTON, GA                                     203B S01650000541287069305008377001041125GA293GEORGIA                   UPSON COUNTY           2026010101650002025
1686000000CHATTANOOGA, TN-GA                                203B S03500000541287069305008377001041125GA295GEORGIA                   WALKER COUNTY          2026010103500002025
1206012054ATLANTA-SANDY SPRINGS-ROSWELL, GA                 203B H06250000718750092015011122501382250GA297GEORGIA                   WALTON COUNTY          2026010106250002025
4818000000WAYCROSS, GA                                      203B S01400000541287069305008377001041125GA299GEORGIA                   WARE COUNTY            2026010101400002025
9999900000NON-METRO                                         203B S00700000541287069305008377001041125GA301GEORGIA                   WARREN COUNTY          2026010101430002008
9999900000NON-METRO                                         203B S01000000541287069305008377001041125GA303GEORGIA                   WASHINGTON COUN        2026010101060002008
2770000000JESUP, GA                                         203B S01630000541287069305008377001041125GA305GEORGIA                   WAYNE COUNTY           2026010101630002025
9999900000NON-METRO                                         203B S00500000541287069305008377001041125GA307GEORGIA                   WEBSTER COUNTY         2026010100890002023
9999900000NON-METRO                                         203B S00840000541287069305008377001041125GA309GEORGIA                   WHEELER COUNTY         2026010101000002024
9999900000NON-METRO                                         203B S02950000541287069305008377001041125GA311GEORGIA                   WHITE COUNTY           2026010102950002025
1914000000DALTON, GA                                        203B S02330000541287069305008377001041125GA313GEORGIA                   WHITFIELD COUNT        2026010102330002025
9999900000NON-METRO                                         203B S00600000541287069305008377001041125GA315GEORGIA                   WILCOX COUNTY          2026010100980002008
9999900000NON-METRO                                         203B S01270000541287069305008377001041125GA317GEORGIA                   WILKES COUNTY          2026010101270002025
9999900000NON-METRO                                         203B S00860000541287069305008377001041125GA319GEORGIA                   WILKINSON COUNT        2026010101190002008
1050000000ALBANY, GA                                        203B S02450000541287069305008377001041125GA321GEORGIA                   WORTH COUNTY           2026010102450002025
9999900000NON-METRO                                         203B H04440000563500072140008720001083650GU010GUAM                      GUAM                   2014010104900002008
2590000000HILO-KAILUA, HI                                   203B H05100000586500075080009075501127900HI001HAWAII                    HAWAII COUNTY          2026010105100002025
4652000000URBAN HONOLULU, HI                                203B H07200000828000106000012813001592350HI003HAWAII                    HONOLULU COUNTY        2026010107200002025
2798000000KAHULUI-WAILUKU, HI                               203B H11300001299500166360020109502499100HI005HAWAII                    KALAWAO COUNTY         2026010111300002025
2818000000KAPAA, HI                                         203B H09320001110900142215017190502136400HI007HAWAII                    KAUAI COUNTY           2025010109660002024
2798000000KAHULUI-WAILUKU, HI                               203B H11300001299500166360020109502499100HI009HAWAII                    MAUI COUNTY            2026010111300002025
9999900000NON-METRO                                         203B S00750000541287069305008377001041125IA001IOWA                      ADAIR COUNTY           2026010101230002021
9999900000NON-METRO                                         203B S00850000541287069305008377001041125IA003IOWA                      ADAMS COUNTY           2026010101030002021
9999900000NON-METRO                                         203B S01560000541287069305008377001041125IA005IOWA                      ALLAMAKEE COUNT        2026010101560002025
9999900000NON-METRO                                         203B S01090000541287069305008377001041125IA007IOWA                      APPANOOSE COUNT        2026010101090002025
9999900000NON-METRO                                         203B S01130000541287069305008377001041125IA009IOWA                      AUDUBON COUNTY         2026010101130002025
1630000000CEDAR RAPIDS, IA                                  203B S02150000541287069305008377001041125IA011IOWA                      BENTON COUNTY          2026010102150002025
4794000000WATERLOO-CEDAR FALLS, IA                          203B S01910000541287069305008377001041125IA013IOWA                      BLACK HAWK COUN        2026010101910002025
1118000000AMES, IA                                          203B S02660000541287069305008377001041125IA015IOWA                      BOONE COUNTY           2026010102660002025
4794000000WATERLOO-CEDAR FALLS, IA                          203B S01910000541287069305008377001041125IA017IOWA                      BREMER COUNTY          2026010101910002025
9999900000NON-METRO                                         203B S01600000541287069305008377001041125IA019IOWA                      BUCHANAN COUNTY        2026010101660002024
4474000000STORM LAKE, IA                                    203B S01600000541287069305008377001041125IA021IOWA                      BUENA VISTA COU        2026010101620002024
9999900000NON-METRO                                         203B S01450000541287069305008377001041125IA023IOWA                      BUTLER COUNTY          2026010101450002025
9999900000NON-METRO                                         203B S01000000541287069305008377001041125IA025IOWA                      CALHOUN COUNTY         2026010101060002024
1614000000CARROLL, IA                                       203B S01550000541287069305008377001041125IA027IOWA                      CARROLL COUNTY         2026010101550002025
9999900000NON-METRO                                         203B S01150000541287069305008377001041125IA029IOWA                      CASS COUNTY            2026010101150002025
9999900000NON-METRO                                         203B S01990000541287069305008377001041125IA031IOWA                      CEDAR COUNTY           2026010101990002025
3238000000MASON CITY, IA                                    203B S01680000541287069305008377001041125IA033IOWA                      CERRO GORDO COU        2026010101680002025
9999900000NON-METRO                                         203B S01200000541287069305008377001041125IA035IOWA                      CHEROKEE COUNTY        2026010101260002024
9999900000NON-METRO                                         203B S01430000541287069305008377001041125IA037IOWA                      CHICKASAW COUNT        2026010101430002025
9999900000NON-METRO                                         203B S01360000541287069305008377001041125IA039IOWA                      CLARKE COUNTY          2026010101360002025
4398000000SPENCER, IA                                       203B S01480000541287069305008377001041125IA041IOWA                      CLAY COUNTY            2026010101600002024
9999900000NON-METRO                                         203B S01500000541287069305008377001041125IA043IOWA                      CLAYTON COUNTY         2026010101500002025
1754000000CLINTON, IA                                       203B S01340000541287069305008377001041125IA045IOWA                      CLINTON COUNTY         2026010101340002025
9999900000NON-METRO                                         203B S01470000541287069305008377001041125IA047IOWA                      CRAWFORD COUNTY        2026010101470002025
1978000000DES MOINES-WEST DES MOINES, IA                    203B S03580000541287069305008377001041125IA049IOWA                      DALLAS COUNTY          2026010103580002025
9999900000NON-METRO                                         203B S01100000541287069305008377001041125IA051IOWA                      DAVIS COUNTY           2026010101450002020
9999900000NON-METRO                                         203B S00940000541287069305008377001041125IA053IOWA                      DECATUR COUNTY         2026010101030002013
9999900000NON-METRO                                         203B S01940000541287069305008377001041125IA055IOWA                      DELAWARE COUNTY        2026010101940002025
1546000000BURLINGTON, IA-IL                                 203B S01390000541287069305008377001041125IA057IOWA                      DES MOINES COUN        2026010101890002022
4402000000SPIRIT LAKE, IA                                   203B S03600000541287069305008377001041125IA059IOWA                      DICKINSON COUNT        2026010103600002025
2022000000DUBUQUE, IA                                       203B S02350000541287069305008377001041125IA061IOWA                      DUBUQUE COUNTY         2026010102350002025
9999900000NON-METRO                                         203B S01100000541287069305008377001041125IA063IOWA                      EMMET COUNTY           2026010101100002025
9999900000NON-METRO                                         203B S01120000541287069305008377001041125IA065IOWA                      FAYETTE COUNTY         2026010101120002025
9999900000NON-METRO                                         203B S01150000541287069305008377001041125IA067IOWA                      FLOYD COUNTY           2026010101150002025
9999900000NON-METRO                                         203B S01140000541287069305008377001041125IA069IOWA                      FRANKLIN COUNTY        2026010101140002025
9999900000NON-METRO                                         203B S01470000541287069305008377001041125IA071IOWA                      FREMONT COUNTY         2026010101470002025
9999900000NON-METRO                                         203B S01210000541287069305008377001041125IA073IOWA                      GREENE COUNTY          2026010101210002025
4794000000WATERLOO-CEDAR FALLS, IA                          203B S01910000541287069305008377001041125IA075IOWA                      GRUNDY COUNTY          2026010101910002025
1978000000DES MOINES-WEST DES MOINES, IA                    203B S03580000541287069305008377001041125IA077IOWA                      GUTHRIE COUNTY         2026010103580002025
9999900000NON-METRO                                         203B S01200000541287069305008377001041125IA079IOWA                      HAMILTON COUNTY        2026010101550002021
9999900000NON-METRO                                         203B S01430000541287069305008377001041125IA081IOWA                      HANCOCK COUNTY         2026010101430002025
9999900000NON-METRO                                         203B S01250000541287069305008377001041125IA083IOWA                      HARDIN COUNTY          2026010101250002025
3654000000OMAHA, NE-IA                                      203B S03450000541287069305008377001041125IA085IOWA                      HARRISON COUNTY        2026010103450002025
9999900000NON-METRO                                         203B S01400000541287069305008377001041125IA087IOWA                      HENRY COUNTY           2026010101460002023
9999900000NON-METRO                                         203B S01240000541287069305008377001041125IA089IOWA                      HOWARD COUNTY          2026010101270002023
9999900000NON-METRO                                         203B S01380000541287069305008377001041125IA091IOWA                      HUMBOLDT COUNTY        2026010101380002025
9999900000NON-METRO                                         203B S00950000541287069305008377001041125IA093IOWA                      IDA COUNTY             2026010101130002021
9999900000NON-METRO                                         203B S01640000541287069305008377001041125IA095IOWA                      IOWA COUNTY            2026010101640002025
9999900000NON-METRO                                         203B S01600000541287069305008377001041125IA097IOWA                      JACKSON COUNTY         2026010101600002025
1978000000DES MOINES-WEST DES MOINES, IA                    203B S03580000541287069305008377001041125IA099IOWA                      JASPER COUNTY          2026010103580002025
9999900000NON-METRO                                         203B S01470000541287069305008377001041125IA101IOWA                      JEFFERSON COUNT        2026010101470002025
2698000000IOWA CITY, IA                                     203B S03470000541287069305008377001041125IA103IOWA                      JOHNSON COUNTY         2026010103470002025
1630000000CEDAR RAPIDS, IA                                  203B S02150000541287069305008377001041125IA105IOWA                      JONES COUNTY           2026010102150002025
9999900000NON-METRO                                         203B S00870000541287069305008377001041125IA107IOWA                      KEOKUK COUNTY          2026010100950002024
9999900000NON-METRO                                         203B S01200000541287069305008377001041125IA109IOWA                      KOSSUTH COUNTY         2026010101200002025
2280000000FORT MADISON, IA                                  203B S00900000541287069305008377001041125IA111IOWA                      LEE COUNTY             2026010101030002024
1630000000CEDAR RAPIDS, IA                                  203B S02150000541287069305008377001041125IA113IOWA                      LINN COUNTY            2026010102150002025
9999900000NON-METRO                                         203B S01000000541287069305008377001041125IA115IOWA                      LOUISA COUNTY          2026010101070002017
9999900000NON-METRO                                         203B S01350000541287069305008377001041125IA117IOWA                      LUCAS COUNTY           2026010101350002025
9999900000NON-METRO                                         203B S01550000541287069305008377001041125IA119IOWA                      LYON COUNTY            2026010101670002024
1978000000DES MOINES-WEST DES MOINES, IA                    203B S03580000541287069305008377001041125IA121IOWA                      MADISON COUNTY         2026010103580002025
3682000000OSKALOOSA, IA                                     203B S01500000541287069305008377001041125IA123IOWA                      MAHASKA COUNTY         2026010101500002025
3780000000PELLA, IA                                         203B S02150000541287069305008377001041125IA125IOWA                      MARION COUNTY          2026010102150002025
3226000000MARSHALLTOWN, IA                                  203B S01350000541287069305008377001041125IA127IOWA                      MARSHALL COUNTY        2026010101350002025
3654000000OMAHA, NE-IA                                      203B S03450000541287069305008377001041125IA129IOWA                      MILLS COUNTY           2026010103450002025
9999900000NON-METRO                                         203B S01460000541287069305008377001041125IA131IOWA                      MITCHELL COUNTY        2026010101640002024
9999900000NON-METRO                                         203B S00910000541287069305008377001041125IA133IOWA                      MONONA COUNTY          2026010101050002023
9999900000NON-METRO                                         203B S01180000541287069305008377001041125IA135IOWA                      MONROE COUNTY          2026010101180002025
9999900000NON-METRO                                         203B S01000000541287069305008377001041125IA137IOWA                      MONTGOMERY COUN        2026010101000002025
3470000000MUSCATINE, IA                                     203B S01600000541287069305008377001041125IA139IOWA                      MUSCATINE COUNT        2026010101600002025
9999900000NON-METRO                                         203B S01490000541287069305008377001041125IA141IOWA                      O'BRIEN COUNTY         2026010101490002025
9999900000NON-METRO                                         203B S01150000541287069305008377001041125IA143IOWA                      OSCEOLA COUNTY         2026010101150002025
9999900000NON-METRO                                         203B S01080000541287069305008377001041125IA145IOWA                      PAGE COUNTY            2026010101080002025
9999900000NON-METRO                                         203B S01000000541287069305008377001041125IA147IOWA                      PALO ALTO COUNT        2026010101190002024
3018000000LE MARS, IA                                       203B S02220000541287069305008377001041125IA149IOWA                      PLYMOUTH COUNTY        2026010102220002025
9999900000NON-METRO                                         203B S00860000541287069305008377001041125IA151IOWA                      POCAHONTAS COUN        2026010100860002025
1978000000DES MOINES-WEST DES MOINES, IA                    203B S03580000541287069305008377001041125IA153IOWA                      POLK COUNTY            2026010103580002025
3654000000OMAHA, NE-IA                                      203B S03450000541287069305008377001041125IA155IOWA                      POTTAWATTAMIE C        2026010103450002025
9999900000NON-METRO                                         203B S01650000541287069305008377001041125IA157IOWA                      POWESHIEK COUNT        2026010101650002025
9999900000NON-METRO                                         203B S00820000541287069305008377001041125IA159IOWA                      RINGGOLD COUNTY        2026010101060002008
9999900000NON-METRO                                         203B S01030000541287069305008377001041125IA161IOWA                      SAC COUNTY             2026010101050002024
1934000000DAVENPORT-MOLINE-ROCK ISLAND, IA-IL               203B S02250000541287069305008377001041125IA163IOWA                      SCOTT COUNTY           2026010102250002025
9999900000NON-METRO                                         203B S01610000541287069305008377001041125IA165IOWA                      SHELBY COUNTY          2026010101610002025
9999900000NON-METRO                                         203B S02280000541287069305008377001041125IA167IOWA                      SIOUX COUNTY           2026010102280002025
1118000000AMES, IA                                          203B S02660000541287069305008377001041125IA169IOWA                      STORY COUNTY           2026010102660002025
9999900000NON-METRO                                         203B S01350000541287069305008377001041125IA171IOWA                      TAMA COUNTY            2026010101350002025
9999900000NON-METRO                                         203B S01000000541287069305008377001041125IA173IOWA                      TAYLOR COUNTY          2026010101000002025
9999900000NON-METRO                                         203B S01150000541287069305008377001041125IA175IOWA                      UNION COUNTY           2026010101150002025
9999900000NON-METRO                                         203B S00720000541287069305008377001041125IA177IOWA                      VAN BUREN COUNT        2026010100840002024
3690000000OTTUMWA, IA                                       203B S00900000541287069305008377001041125IA179IOWA                      WAPELLO COUNTY         2026010101000002024
1978000000DES MOINES-WEST DES MOINES, IA                    203B S03580000541287069305008377001041125IA181IOWA                      WARREN COUNTY          2026010103580002025
2698000000IOWA CITY, IA                                     203B S03470000541287069305008377001041125IA183IOWA                      WASHINGTON COUN        2026010103470002025
9999900000NON-METRO                                         203B S00760000541287069305008377001041125IA185IOWA                      WAYNE COUNTY           2026010101000002021
2270000000FORT DODGE, IA                                    203B S01190000541287069305008377001041125IA187IOWA                      WEBSTER COUNTY         2026010101190002025
9999900000NON-METRO                                         203B S01400000541287069305008377001041125IA189IOWA                      WINNEBAGO COUNT        2026010101400002025
9999900000NON-METRO                                         203B S02350000541287069305008377001041125IA191IOWA                      WINNESHIEK COUN        2026010102350002025
4358000000SIOUX CITY, IA-NE-SD                              203B S02850000541287069305008377001041125IA193IOWA                      WOODBURY COUNTY        2026010103590002023
3238000000MASON CITY, IA                                    203B S01680000541287069305008377001041125IA195IOWA                      WORTH COUNTY           2026010101680002025
9999900000NON-METRO                                         203B S01000000541287069305008377001041125IA197IOWA                      WRIGHT COUNTY          2026010101000002025
1426000000BOISE CITY, ID                                    203B H04910000586500075080009075501127900ID001IDAHO                     ADA COUNTY             2023010105100002022
9999900000NON-METRO                                         203B S03550000541287069305008377001041125ID003IDAHO                     ADAMS COUNTY           2026010103550002025
3854000000POCATELLO, ID                                     203B S03310000541287069305008377001041125ID005IDAHO                     BANNOCK COUNTY         2026010103310002025
9999900000NON-METRO                                         203B S03340000541287069305008377001041125ID007IDAHO                     BEAR LAKE COUNT        2026010103340002025
9999900000NON-METRO                                         203B S02500000541287069305008377001041125ID009IDAHO                     BENEWAH COUNTY         2026010102500002025
1394000000BLACKFOOT, ID                                     203B S03360000541287069305008377001041125ID011IDAHO                     BINGHAM COUNTY         2026010103360002025
2520000000HAILEY, ID                                        203B H06570000759000097165011745001459650ID013IDAHO                     BLAINE COUNTY          2024010106600002023
1426000000BOISE CITY, ID                                    203B H04910000586500075080009075501127900ID015IDAHO                     BOISE COUNTY           2023010105100002022
4176000000SANDPOINT, ID                                     203B S04400000541287069305008377001041125ID017IDAHO                     BONNER COUNTY          2026010104550002022
2682000000IDAHO FALLS, ID                                   203B S04100000541287069305008377001041125ID019IDAHO                     BONNEVILLE COUN        2026010104150002024
9999900000NON-METRO                                         203B S03450000541287069305008377001041125ID021IDAHO                     BOUNDARY COUNTY        2026010103650002022
2682000000IDAHO FALLS, ID                                   203B S04100000541287069305008377001041125ID023IDAHO                     BUTTE COUNTY           2026010104150002024
2520000000HAILEY, ID                                        203B H06570000759000097165011745001459650ID025IDAHO                     CAMAS COUNTY           2024010106600002023
1426000000BOISE CITY, ID                                    203B H04910000586500075080009075501127900ID027IDAHO                     CANYON COUNTY          2023010105100002022
9999900000NON-METRO                                         203B S02900000541287069305008377001041125ID029IDAHO                     CARIBOU COUNTY         2026010102900002025
1542000000BURLEY, ID                                        203B S03140000541287069305008377001041125ID031IDAHO                     CASSIA COUNTY          2026010103140002025
9999900000NON-METRO                                         203B S02740000541287069305008377001041125ID033IDAHO                     CLARK COUNTY           2026010102740002025
9999900000NON-METRO                                         203B S02320000541287069305008377001041125ID035IDAHO                     CLEARWATER COUN        2026010102410002024
9999900000NON-METRO                                         203B S02980000541287069305008377001041125ID037IDAHO                     CUSTER COUNTY          2026010102980002025
3430000000MOUNTAIN HOME, ID                                 203B S03480000541287069305008377001041125ID039IDAHO                     ELMORE COUNTY          2026010103480002025
3086000000LOGAN, UT-ID                                      203B S04250000541287069305008377001041125ID041IDAHO                     FRANKLIN COUNTY        2026010104300002023
3994000000REXBURG, ID                                       203B S03840000541287069305008377001041125ID043IDAHO                     FREMONT COUNTY         2026010103860002024
1426000000BOISE CITY, ID                                    203B H04910000586500075080009075501127900ID045IDAHO                     GEM COUNTY             2023010105100002022
9999900000NON-METRO                                         203B S02800000541287069305008377001041125ID047IDAHO                     GOODING COUNTY         2026010102810002024
9999900000NON-METRO                                         203B S02840000541287069305008377001041125ID049IDAHO                     IDAHO COUNTY           2026010102840002025
2682000000IDAHO FALLS, ID                                   203B S04100000541287069305008377001041125ID051IDAHO                     JEFFERSON COUNT        2026010104150002024
4630000000TWIN FALLS, ID                                    203B S03340000541287069305008377001041125ID053IDAHO                     JEROME COUNTY          2026010103340002025
1766000000COEUR D'ALENE, ID                                 203B H04980000572700073315008862001101350ID055IDAHO                     KOOTENAI COUNTY        2023010104980002025
3414000000MOSCOW, ID                                        203B S03980000541287069305008377001041125ID057IDAHO                     LATAH COUNTY           2026010104140002023
9999900000NON-METRO                                         203B S03140000541287069305008377001041125ID059IDAHO                     LEMHI COUNTY           2026010103140002025
9999900000NON-METRO                                         203B S02530000541287069305008377001041125ID061IDAHO                     LEWIS COUNTY           2026010102530002025
2520000000HAILEY, ID                                        203B H06570000759000097165011745001459650ID063IDAHO                     LINCOLN COUNTY         2026010106600002023
3994000000REXBURG, ID                                       203B S03840000541287069305008377001041125ID065IDAHO                     MADISON COUNTY         2026010103860002024
1542000000BURLEY, ID                                        203B S03140000541287069305008377001041125ID067IDAHO                     MINIDOKA COUNTY        2026010103140002025
3030000000LEWISTON, ID-WA                                   203B S03570000541287069305008377001041125ID069IDAHO                     NEZ PERCE COUNT        2026010103570002025
1494000000BRIGHAM CITY, UT-ID                               203B S04010000541287069305008377001041125ID071IDAHO                     ONEIDA COUNTY          2026010104040002024
1426000000BOISE CITY, ID                                    203B H04910000586500075080009075501127900ID073IDAHO                     OWYHEE COUNTY          2023010105100002022
3662000000ONTARIO, OR-ID                                    203B S03350000541287069305008377001041125ID075IDAHO                     PAYETTE COUNTY         2026010103500002022
9999900000NON-METRO                                         203B S02780000541287069305008377001041125ID077IDAHO                     POWER COUNTY           2026010102780002025
9999900000NON-METRO                                         203B S02820000541287069305008377001041125ID079IDAHO                     SHOSHONE COUNTY        2026010102820002025
2722000000JACKSON, WY-ID                                    203B H17400001249125159937519332002402625ID081IDAHO                     TETON COUNTY           2026010118000002024
4630000000TWIN FALLS, ID                                    203B S03340000541287069305008377001041125ID083IDAHO                     TWIN FALLS COUN        2026010103340002025
9999900000NON-METRO                                         203B H05350000615250078765009520501183200ID085IDAHO                     VALLEY COUNTY          2026010105350002025
9999900000NON-METRO                                         203B S02930000541287069305008377001041125ID087IDAHO                     WASHINGTON COUN        2026010102930002025
3950000000QUINCY, IL-MO                                     203B S01590000541287069305008377001041125IL001ILLINOIS                  ADAMS COUNTY           2026010101590002025
1602000000CAPE GIRARDEAU, MO-IL                             203B S02310000541287069305008377001041125IL003ILLINOIS                  ALEXANDER COUNT        2026010102310002025
4118000000ST. LOUIS, MO-IL                                  203B S03700000541287069305008377001041125IL005ILLINOIS                  BOND COUNTY            2026010103700002025
4042000000ROCKFORD, IL                                      203B S03360000541287069305008377001041125IL007ILLINOIS                  BOONE COUNTY           2026010103360002025
9999900000NON-METRO                                         203B S01100000541287069305008377001041125IL009ILLINOIS                  BROWN COUNTY           2026010101100002025
3683700000OTTAWA, IL                                        203B S02800000541287069305008377001041125IL011ILLINOIS                  BUREAU COUNTY          2026010103200002023
4118000000ST. LOUIS, MO-IL                                  203B S03700000541287069305008377001041125IL013ILLINOIS                  CALHOUN COUNTY         2026010103700002025
9999900000NON-METRO                                         203B S01260000541287069305008377001041125IL015ILLINOIS                  CARROLL COUNTY         2026010101260002025
9999900000NON-METRO                                         203B S00730000541287069305008377001041125IL017ILLINOIS                  CASS COUNTY            2026010101020002022
1658000000CHAMPAIGN-URBANA, IL                              203B S02500000541287069305008377001041125IL019ILLINOIS                  CHAMPAIGN COUNT        2026010102500002025
4538000000TAYLORVILLE, IL                                   203B S01050000541287069305008377001041125IL021ILLINOIS                  CHRISTIAN COUNT        2026010101050002025
9999900000NON-METRO                                         203B S01180000541287069305008377001041125IL023ILLINOIS                  CLARK COUNTY           2026010101180002025
9999900000NON-METRO                                         203B S01010000541287069305008377001041125IL025ILLINOIS                  CLAY COUNTY            2026010101010002025
4118000000ST. LOUIS, MO-IL                                  203B S03700000541287069305008377001041125IL027ILLINOIS                  CLINTON COUNTY         2026010103700002025
1666000000CHARLESTON-MATTOON, IL                            203B S01190000541287069305008377001041125IL029ILLINOIS                  COLES COUNTY           2026010101190002025
1698016984CHICAGO-NAPERVILLE-ELGIN, IL-IN                   203B S04550000541287069305008377001041125IL031ILLINOIS                  COOK COUNTY            2026010104550002025
9999900000NON-METRO                                         203B S00880000541287069305008377001041125IL033ILLINOIS                  CRAWFORD COUNTY        2026010100880002025
2082000000EFFINGHAM, IL                                     203B S01940000541287069305008377001041125IL035ILLINOIS                  CUMBERLAND COUN        2026010101940002025
1698020994CHICAGO-NAPERVILLE-ELGIN, IL-IN                   203B S04550000541287069305008377001041125IL037ILLINOIS                  DEKALB COUNTY          2026010104550002025
9999900000NON-METRO                                         203B S01240000541287069305008377001041125IL039ILLINOIS                  DE WITT COUNTY         2026010101240002025
9999900000NON-METRO                                         203B S02040000541287069305008377001041125IL041ILLINOIS                  DOUGLAS COUNTY         2026010102040002025
1698016984CHICAGO-NAPERVILLE-ELGIN, IL-IN                   203B S04550000541287069305008377001041125IL043ILLINOIS                  DUPAGE COUNTY          2026010104550002025
9999900000NON-METRO                                         203B S01250000541287069305008377001041125IL045ILLINOIS                  EDGAR COUNTY           2026010101250002025
9999900000NON-METRO                                         203B S00750000541287069305008377001041125IL047ILLINOIS                  EDWARDS COUNTY         2026010100810002024
2082000000EFFINGHAM, IL                                     203B S01940000541287069305008377001041125IL049ILLINOIS                  EFFINGHAM COUNT        2026010101940002025
9999900000NON-METRO                                         203B S00860000541287069305008377001041125IL051ILLINOIS                  FAYETTE COUNTY         2026010100890002017
1658000000CHAMPAIGN-URBANA, IL                              203B S02500000541287069305008377001041125IL053ILLINOIS                  FORD COUNTY            2026010102500002025
9999900000NON-METRO                                         203B S01170000541287069305008377001041125IL055ILLINOIS                  FRANKLIN COUNTY        2026010101170002025
1590000000CANTON, IL                                        203B S00800000541287069305008377001041125IL057ILLINOIS                  FULTON COUNTY          2026010100870002024
9999900000NON-METRO                                         203B S00870000541287069305008377001041125IL059ILLINOIS                  GALLATIN COUNTY        2026010100870002025
9999900000NON-METRO                                         203B S01050000541287069305008377001041125IL061ILLINOIS                  GREENE COUNTY          2026010101080002023
1698016984CHICAGO-NAPERVILLE-ELGIN, IL-IN                   203B S04550000541287069305008377001041125IL063ILLINOIS                  GRUNDY COUNTY          2026010104550002025
9999900000NON-METRO                                         203B S00750000541287069305008377001041125IL065ILLINOIS                  HAMILTON COUNTY        2026010100990002018
9999900000NON-METRO                                         203B S00900000541287069305008377001041125IL067ILLINOIS                  HANCOCK COUNTY         2026010100900002025
9999900000NON-METRO                                         203B S00640000541287069305008377001041125IL069ILLINOIS                  HARDIN COUNTY          2026010100790002020
1546000000BURLINGTON, IA-IL                                 203B S01390000541287069305008377001041125IL071ILLINOIS                  HENDERSON COUNT        2026010101890002022
1934000000DAVENPORT-MOLINE-ROCK ISLAND, IA-IL               203B S02250000541287069305008377001041125IL073ILLINOIS                  HENRY COUNTY           2026010102250002025
9999900000NON-METRO                                         203B S02240000541287069305008377001041125IL075ILLINOIS                  IROQUOIS COUNTY        2026010102240002025
1606000000CARBONDALE, IL                                    203B S01110000541287069305008377001041125IL077ILLINOIS                  JACKSON COUNTY         2026010101110002025
